"Cheddar";"American_Other";"Mozzarella";"Italian_other";"Swiss";"Brick";"Muenster";"Cream_and_Neufchatel";"Other_Dairy_Cheese";"Processed_Cheese";"Foods_and_spreads";"Total_American_Cheese";"Total_Italian_Cheese";"Total_Natural_Cheese";"Total_Processed_Cheese_Products";"fluid_milk";"fluid_yogurt";"butter";"cheese_american";"cheese_other";"cheese_cottage";"evap_cnd_canned_whole_milk";"evap_cnd_bulk_whole_milk";"evap_cnd_bulk_and_can_skim_milk";"frozen_ice_cream_regular";"frozen_ice_cream_reduced_fat";"frozen_sherbet";"frozen_other";"dry_whole_milk";"dry_nonfat_milk";"dry_buttermilk";"dry_whey"
-1.90092052349443;-0.8167313799512;-1.43533908602112;-1.44691941122554;-0.530838804562454;1.22659622822779;-1.14266458691785;-1.51457486961784;-1.30588480883624;-1.59107470970416;0.517261360790553;-1.68681467832822;-1.44113304655813;-1.5269692286275;-0.919327641106228;1.5781496369936;-1.26697672162657;-0.182839572160425;-2.3219388207603;-1.81105622336542;1.7608712179168;2.78847608350533;1.56146070507474;-1.04639194108924;1.55718010917969;0.218335674943795;1.3643290097046;-0.701709769277004;-1.56905034718244;0.548121773588719;-0.489260051916695;-1.06315883339715
-1.6436186025948;-0.398244951764798;-1.37979686807715;-1.29349923916016;0.912487618300168;1.22659622822779;-1.04346832895503;-1.47245084043967;-1.41466496111415;-0.765550359214638;-0.956579228859243;-1.35174672861949;-1.36791922871992;-1.3704341869545;-1.16556403651658;1.5781496369936;-1.23067737019801;-0.871540947613574;-1.90727149707728;-1.71288093893308;1.81049897849222;2.56376925728932;1.0837684364899;-0.963778844480733;1.24928437843493;-0.583587346801364;1.45109390526807;-0.79257882636763;-0.830466837285739;1.00398264755422;-0.489260051916695;-0.779939033361715
-1.42397062133901;-0.423607765594277;-1.33814020461918;-1.2679292104826;0.551656012584512;0.60432301976101;-1.04346832895503;-1.43032681126149;-1.36027488497519;-0.780837847186667;0.284549688740585;-1.20027765546348;-1.32902438799337;-1.30983997727462;-0.415129307646938;1.48236009811452;-1.18538565290559;-0.903108387695368;-1.72137482583359;-1.68273613996404;1.79396703021882;1.8165851023247;0.747129539803946;-0.597757613383128;1.05935911247317;0.391768042088068;1.4056868662496;-0.825588823618889;-0.830466837285739;0.635398465580185;1.44560371875921;-0.779939033361715
-1.3361114288367;-0.208023848043707;-1.27704376488082;-1.12729405275601;1.63415082973148;0.9154596239944;-0.845075813029392;-1.30395472372697;-1.4690550372531;-0.841987799074779;0.284549688740585;-1.0533985542213;-1.25352263834772;-1.20380011033485;-0.473757020839879;1.38657055923544;-1.16113404103347;-0.802850818497655;-1.54536477071151;-1.57941294490979;1.77443112691285;1.6501597891793;0.389879912197514;-1.11715227566281;1.02478988709407;0.334177937489652;1.06555997075678;-0.90157028049836;-0.0918833273890352;0.248208402893199;-0.489260051916695;-0.779939033361715
-1.34238708544401;-0.106572592725791;-1.24371843411444;-1.0633689810621;1.81456663258931;0.293186415527618;-0.745879555066574;-1.23374800843001;-1.41466496111415;-0.857275287046807;0.0712306560281151;-1.02126875082457;-1.21462779762117;-1.16214159117994;-0.626189075141524;1.29078102035637;-1.16215924316954;-0.576091474479313;-1.50487970731255;-1.52889170945686;1.58609694397387;1.61041938830874;0.517009102817523;-1.29122067197226;0.871594433286512;-0.516259377711275;0.556654869321763;-0.965993329893387;-0.0918833273890352;0.586747345608926;-0.489260051916695;-0.355109333308558
-1.39886799490978;0.0329228833363424;-1.18539910527328;-1.0633689810621;1.54394292830257;0.60432301976101;-0.44829078117812;-1.14949995007366;-1.16990961848885;-0.658537943410442;0.0130527380156227;-1.01208880699693;-1.16886916147229;-1.11669593392003;-0.497208106117056;1.16306163518426;-1.14913195307894;-0.615459228388625;-1.49195601084189;-1.46309925992887;1.55698263858418;1.27725707132401;0.306539421848299;-1.35491226499409;0.966194805705699;-0.865777808673147;0.488309499633865;-1.00820589581506;-0.0918833273890352;0.077936760788778;-0.489260051916695;-0.355109333308558
-1.27963051937093;0.464090718437484;-1.19928465975927;-0.999443909368194;1.092903421158;0.293186415527618;-0.646683297103756;-1.09333457783609;-0.734789009377219;-1.16302504648737;0.11001593470311;-0.768820295564563;-1.16658122966484;-1.03337889561021;-0.825523299997524;1.03534225001216;-1.16407597583078;-0.995938247007269;-1.19311732378567;-1.43810860769761;1.39974007332287;1.42979985657601;0.908681031029786;-1.51231909094379;0.900401458144051;-1.13234842208441;0.503549300040304;-0.785806011262806;0.646700182507669;-1.54614216659204;-0.489260051916695;-0.355109333308558
-0.219044552735851;-0.220705254958446;-1.12152555463772;-0.909948808996725;1.27331922401582;0.293186415527618;-0.547487039140938;-0.981003833360959;-0.408448552543493;0.411586214631526;0.400905524765569;-0.236383553561641;-1.08879154821174;-0.816249644257339;0.558090731355878;0.843763172254004;-1.13127259028867;-0.808269698257496;-0.541543256109964;-1.32728738985119;1.27520948275527;1.22386470781196;1.21108598594548;-1.68881414130055;1.02662746098663;-1.77954038005407;0.418915013491906;-0.77071806172444;0.646700182507669;-1.59121738953539;-0.489260051916695;-0.0718895332731197
0.0257060549491656;-0.322156510276362;-1.0048868969554;-0.846023737302818;0.912487618300168;0.293186415527618;-0.547487039140938;-0.938879804182784;-0.707593971307741;1.06894819742873;0.459083442778061;-0.0986843961470932;-0.976682889646986;-0.732932605947516;1.09746569273093;0.811833325960978;-1.00484717907769;0.113565130889298;-0.372093326525854;-1.25691714965567;1.19379355738156;1.09352796056934;0.957171106656048;-1.55722568646379;1.26386552295231;-1.2083126659931;0.664616995840599;-0.772470269077748;0.646700182507669;-1.37550558648093;-0.489260051916695;0.211330266762319
0.295559289063415;-0.563103241656411;-0.904910904656265;-0.679818550898661;0.822279716871254;0.60432301976101;-0.349094523215302;-0.910797118064001;-0.381253514474016;0.105836455190963;0.420298164103066;0.0114749297845459;-0.864574231082227;-0.618056083429426;0.335305421222703;0.843763172254004;-0.917684715251175;0.228904689342592;-0.233686766290393;-1.12679716185198;1.18733813247873;0.780386221121521;1.39853041288318;-0.832914841334928;1.3205293631244;-1.09686533804326;0.57109052934776;-0.717283455461306;0.646700182507669;-0.842291105522711;-0.489260051916695;0.352940166780038
0.439899391031503;-0.436289172509016;-0.743838472618771;-0.551968407510847;1.18311132258691;0.9154596239944;-0.150702007289666;-0.840590402767043;-0.544423742890879;0.319861286799356;-0.161481016021853;0.167533974854368;-0.713570731790919;-0.482981491018046;0.147696739005292;0.939552711133082;-0.8322951237812;0.0559673324976133;-0.0454355848573922;-0.982642408703493;1.12241385853272;0.575069240414954;1.72433858461419;-0.670081115141029;1.30859790020554;-1.15356669659674;0.611626267393797;-0.138232658479295;0.646700182507669;-1.32178338672623;-0.489260051916695;0.777769866833195
0.439899391031503;-0.512377613997453;-0.585543151478475;-0.590323450527191;1.27331922401582;0.9154596239944;0.146886766598788;-0.686135629113734;-0.707593971307741;0.579748582323834;0.187586492053099;0.13540417145764;-0.587734482381496;-0.409763487654868;0.569816273994466;0.907622864840056;-0.785274880163241;-0.00975625553780112;-0.0821955442367355;-0.857660515018199;1.12808841945907;0.421024969150286;1.99833631909203;-0.0893903082965464;1.45226012127601;-0.660863534020627;0.755339401520028;-0.409473725443513;1.38528369240437;-0.977658967952409;-0.489260051916695;1.06098966686863
0.967054546045386;-1.20985499430812;-0.466127382898954;-0.309053135074003;0.73207181544234;2.16000604092796;0.246083024561606;-0.573804884638601;-0.761984047446696;1.28297302903713;0.187586492053099;0.263923385044552;-0.439018914897631;-0.286050309558463;1.09746569273093;0.811833325960978;-0.726277408166844;-0.669066603192769;0.0765470947366753;-0.721357421161248;0.97073859030643;0.423531626727352;2.33585247566405;-0.142379732021683;1.40821569918798;-0.204769188916972;0.737860354240427;-0.39510057426136;1.38528369240437;-0.920636686660541;-0.489260051916695;0.919379766850914
0.283007975848799;-0.994271076757552;-0.357820057908226;-0.168417977347408;1.18311132258691;1.53773283246118;-0.150702007289666;-0.405308767925901;-0.979544352002513;0.319861286799356;1.29296693429045;-0.149174087199094;-0.326910256332873;-0.335283104923359;1.01538689426082;0.811833325960978;-0.666789180238836;-0.585444610089267;-0.433041403944995;-0.61946096554837;0.898379825127947;0.334281165994971;1.69323711038483;-0.0990356853520916;0.836126872140157;0.910477093000234;0.971842418278434;-0.361056848029617;2.12386720230108;-0.726010660301824;-0.489260051916695;0.777769866833195
0.0696356512003228;-1.14644795973442;-0.243958511123101;-0.245128063380096;0.73207181544234;0.60432301976101;0.146886766598788;-0.292978023450768;-0.490033666751924;0.335148774771385;0.943899426215493;-0.364902767148554;-0.244544711264886;-0.325184069976714;0.816052669404817;0.811833325960978;-0.891932417342033;-0.676701885603153;-0.697750401363859;-0.511817253622933;0.559509044025632;0.0577513065814061;0.893112520712637;0.461111321272111;0.223222719353561;1.74135745350812;0.959182585781777;0.811025140826213;1.38528369240437;-1.58309455835611;-0.489260051916695;0.777769866833195
-0.0119478846946824;-0.867457007610157;-0.110657188057589;-0.270698092057658;1.81456663258931;0.60432301976101;0.444475540487243;-0.152564592856852;-0.490033666751924;0.610323558267891;1.46750068832792;-0.319003048010371;-0.139299848122459;-0.2216689617736;1.35542763077987;0.7160437870819;-0.842846650240687;-0.881677784552642;-0.642841926582109;-0.371314961024883;0.328901800086829;0.33968541702099;0.465072312644231;0.507573326926597;0.0315154864913824;0.419464003133236;0.557472411672982;1.37298283774569;2.12386720230108;-0.146555009013243;-0.653744968760639;1.11483870343325
-0.0182235413019915;-0.968908262928073;-0.0356751938332379;-0.155632963008627;0.551656012584512;0.293186415527618;0.642868056412878;-0.0963992206192851;-0.0821080957097673;0.747910950016143;1.29296693429045;-0.364902767148554;-0.0569343030544734;-0.180010442618688;1.35542763077987;0.652184094495848;-0.796883377577279;-0.766337894187767;-0.695511610639527;-0.288826814125868;0.220694869316632;0.125784238377577;1.01064578434478;0.805704499149587;0.28200285850774;-0.308544039396684;0.0850295131790723;1.9485768879614;0.646700182507669;-0.719163402867379;0.235963709790192;0.883209308788411
0.0633599945930147;-0.842094193780679;0.097626129232274;-0.0149978052820315;0.28103230829777;0.293186415527618;0.940456830301333;0.254634355865506;-0.43564359061297;1.22182307714902;0.478476082115559;-0.259333413130733;0.0757657417772822;-0.0651339201005987;1.2264466617554;0.556394555616771;-0.729984301594546;-0.853360430977437;-0.570239080075431;-0.153850910916489;0.0308633015582848;0.191005726618708;0.963305266760321;1.09085132910067;0.164953639594497;-1.16504178709196;0.309023329653401;1.89008425018225;1.38528369240437;-0.224224156518332;0.205258543970552;1.14197875056729
0.000603428519933612;-0.651873090059587;0.0393068003911125;-0.0277828196208131;0.28103230829777;-0.0179501887057724;0.940456830301333;0.338882414221856;0.353012513401867;1.23711056512104;0.691795114828029;-0.236383553561641;0.0277191738209571;-0.0424110914706469;1.36715317341846;0.396745324151641;-0.627446030416314;-0.305780556383202;-0.53804719954481;-0.129514561211601;-0.1840140161397;-0.059070115276256;0.272172169787612;1.25160415001397;0.0620656462776928;-1.46319927773236;0.336828003340753;2.39194492426695;0.646700182507669;-0.99676031629725;-0.67891394757052;1.17828285297293
-0.0119478846946824;-0.474333393253235;0.13372857089585;0.061712280750656;-0.0797992974178863;-0.0179501887057724;0.742064314375697;0.465254501756381;0.271427399193435;1.34412298092524;0.691795114828029;-0.185893862509641;0.121524377926164;0.0232326356825471;1.44923197188858;0.332885631565589;-0.55179747077897;-0.179224942184892;-0.475644615905379;-0.0485875518106403;-0.296590080391293;-0.210744371900944;-0.321664461831374;1.30013938245802;0.0411116187627314;-0.24616399714383;0.679211343611431;2.34693157028193;0.646700182507669;0.936697418926729;-0.804142897087163;1.1840175540407
-0.0182235413019915;-0.13193540655527;0.169831012559426;-0.142847948669845;-0.530838804562454;-0.329086792939163;0.54367179845006;0.310799728103073;0.461792665679775;1.60401027644972;0.32333496741558;-0.0619646208365468;0.114660582503831;0.0724654310474428;1.43750642924999;0.237096092686511;-0.348808391618586;-0.378478244022072;-0.327592295053938;-0.0767929050374693;-0.418563504735612;-0.844768635264831;-0.686968025934618;0.170592971243088;-0.190089565985214;1.33488948850539;0.550026244614492;1.84833238854006;0.646700182507669;0.830248284603455;-0.294101991248515;1.60956104445929
0.0759113078076308;-0.169979627299488;0.261475672166966;-0.142847948669845;-0.711254607420282;-0.329086792939163;0.345279282524424;0.409089129518814;-0.462838628682447;1.60401027644972;0.459083442778061;-0.00688495787072688;0.190162332149485;0.120435847044008;1.49613414244293;0.237096092686511;-0.408489310493012;-0.904280556680238;-0.258970455096625;-0.0227872722884592;-0.541801889516284;-0.878961366688981;-0.531385982712658;-0.423886986366684;-0.135113063556767;1.41826100180138;0.360486914043502;0.946035372244333;1.28448873550116;1.41691592318186;-0.86568984945729;1.25080181664133
0.276732319241491;-0.575784648571151;0.244813006783777;0.202347438477251;-1.43291781885159;-0.640223397172554;0.146886766598788;0.605667932350298;-0.598813819029833;0.854923365820341;-0.0645178193343666;-0.00688495787072688;0.240496831913255;0.148208193147282;0.616718444548818;0.109376707514408;-0.435140616067727;-1.08072621728508;-0.253681355399555;0.0188663089750478;-0.509796920155594;-0.337806125167807;-0.210991109832333;-0.515823465170204;0.105708022150462;2.01290127896124;0.324255770596118;0.633879488896918;0.535131980639037;0.652565304384344;-0.630359740860945;1.38390442403004
0.333213228707264;-0.474333393253235;0.292023892036146;0.138422366783344;-1.25250201599377;-0.640223397172554;-0.150702007289666;0.53546121705334;0.13545220884605;0.0905489672189356;1.19600373760296;0.071144564664184;0.263376149987695;0.186079574197202;0.792601584127641;0.01358716863533;-0.395591518326207;-0.830769758686553;-0.164973223052349;0.0496843192947259;-0.453463194751047;-0.789166729982795;-0.895996320819857;-0.372353203075737;0.201609309092504;2.74619189199122;0.438099563921562;0.746437588531344;0.970718954506542;0.407192336872338;-1.07249062393867;1.54202991142059
0.590515149606898;-0.0812097788963124;0.405885438821271;0.0361422520730933;-0.530838804562454;-0.640223397172554;-0.745879555066574;0.619709275409689;0.434597627610298;0.411586214631526;1.73899763905288;0.401622542459101;0.338877899633349;0.350188892080187;1.36715317341846;-0.0183426776576959;-0.35052213519978;-0.370705779235821;0.243803076579621;0.157302237471795;-0.520001372001171;-0.668670638741906;-0.907008839155742;0.0652445975957641;0.456210076983738;1.43469760812524;0.371616830234342;0.610867448939916;0.616015752746515;-0.547950622418985;-1.01097093379907;1.4828746173729
0.502655957104584;0.0836485109953001;0.491975876634414;0.138422366783344;-1.16229411456485;-0.640223397172554;-0.547487039140938;0.802246735181781;0.869718236721933;0.747910950016143;0.206979131390596;0.392442598631464;0.430395171931112;0.432243551021679;0.698797243018936;-0.0183426776576959;-0.269382721343684;-0.602933102694298;0.23770784565248;0.289171447654196;-0.491753380728763;-0.67642274029808;-1.0084828481477;-0.667180163490288;0.411162283698842;0.550712242246497;-0.00685832168181877;0.529424260495183;-0.35142179434179;-0.593759179312828;-0.294820947928423;1.12322926418948
0.515207270319201;0.223143987057434;0.575289203550359;0.112852338105781;-0.260215100275712;-0.640223397172554;-0.745879555066574;0.549502560112731;0.652157932166115;-0.184625816277571;0.730580393503023;0.452112233511102;0.494457262539545;0.465065414598277;0.300128793306939;-0.1460620628298;-0.154385463482747;-0.793473234280586;0.298425543513465;0.316177173289427;-0.494181484057644;-0.640022540506926;-1.08361906592162;-1.14048335038839;0.236383725522455;0.323530973567379;0.0141020507437473;0.132674294680694;-1.57699148629333;0.698287887285244;-1.04688682319361;0.478207344045976
0.433623734424195;0.400683683863786;0.583620536241954;0.227917467154814;-0.530838804562454;-0.640223397172554;-0.745879555066574;0.717998676825431;1.06008350320827;0.396298726659498;0.633617196815537;0.461292177338739;0.524200376036318;0.519347727436495;0.687071700380348;-0.177991909122826;0.0667828556694895;-0.713812655692378;0.317883233975208;0.396332946677489;-0.499188146490726;-0.125792764318208;-1.20806451510776;-0.773437972040225;0.466294847615355;-1.48442356530716;0.457980242151315;0.132352458297491;-0.872722300376359;0.202040370558191;-0.595549742203179;0.5680898707456
0.195148783346486;0.54017915992592;0.60306031252234;0.381337639220189;-0.1700071988468;-0.640223397172554;-0.845075813029392;0.675874647647256;1.27764380776409;0.411586214631526;1.02146998356548;0.337362935665645;0.565383148570311;0.524397244909817;0.933308095790698;-0.241851601708877;0.200208498904599;-0.650228266014026;0.158251934200041;0.45398837426401;-0.4408636489121;-0.0454630162468325;-0.337208038681345;-1.33312655501077;0.305655479820598;0.706319366118567;0.0695093614722629;0.0267405459138864;-0.958800744498159;0.750679362573526;-0.673480637267447;0.613308351759835
0.709752625145752;-0.11925399964053;0.666933863157898;0.458047725252877;0.461448111155598;-0.640223397172554;-1.04346832895503;0.732040019884822;1.27764380776409;-0.505663063690161;0.905114147540499;0.475062093080193;0.631733170986189;0.614026180061294;0.159422281643881;-0.337641140587955;0.331658338175551;-0.531279721741649;0.339461003534444;0.532368124247303;-0.433129693648139;-0.445971819526013;-0.621934870564368;-1.39610455773192;-0.390471706985323;0.244128221171973;0.106334795448806;0.0141450877394105;-1.2502824755605;2.46580966910271;-1.16233670033233;0.100947000869941
0.678374342109212;-0.322156510276362;0.736361635587853;0.611467897318253;0.822279716871254;-0.640223397172554;-0.94427207099221;0.788205392122389;1.35922892197252;-0.398650647885964;0.730580393503023;0.37867268289001;0.71638664786162;0.658209457952867;0.135971196366704;-0.369570986880981;0.577646930874598;-0.489366519656521;0.22225543149739;0.643325730820866;-0.437834206879024;-0.372576222635007;-0.569863157350301;-0.797337395747754;-0.126117772633451;-0.999294578549966;0.206215765992268;0.0404113982195242;-1.18677154659945;2.29984835311513;-0.194198744507177;-0.0917228579265954
0.85409272711384;-0.157298220384749;0.78634963173742;0.726533026367285;0.73207181544234;-0.640223397172554;-0.44829078117812;0.886494793538131;1.41361899811148;-0.520950551662189;1.21539637694046;0.571451503270378;0.778160806662609;0.765511704260972;0.335305421222703;-0.433430679467033;0.736676174782064;-0.262533849731531;0.449552561429017;0.728441484418995;-0.492645542591931;-0.488837298815881;-0.567183733925424;-0.160145131081993;-0.0149734641829069;-0.693628904066587;0.483788592136088;0.0706710068659663;-1.48540792135049;0.425874119680045;0.460508268572382;-0.177970714476642
0.653271715679979;-0.0938911858110515;0.939090731083319;0.854383169755098;0.822279716871254;-0.951360001405945;-0.249898265252484;0.942660165775698;1.46800907425043;-0.459800599774077;0.556046639465548;0.442932289683465;0.926876374146473;0.829893052045836;-0.00473531529635356;-0.497290372053085;0.843646698416928;-0.256670892189961;0.295217669889393;0.881800416869597;-0.537072078732925;-0.667324292977186;-0.777323029980214;1.56275434189212;-0.313951616854412;-0.704154636269232;0.801158415570869;0.158704837147566;-1.09224914309907;-0.215190145782157;0.118562251657818;-0.979810384322109
0.722303938360369;0.197781173227955;0.783572520840222;0.892738212771443;-0.44063090313354;-0.951360001405945;0.146886766598788;0.830329421300564;1.08727854127775;-0.475088087746104;-0.18087365535935;0.598991334753288;0.807903920159382;0.76046218678765;-0.462031478201291;-0.593079910932163;0.881014073121605;0.232941119194482;0.48677613121262;0.712883560741533;-0.787034328057945;-0.457773051304427;-0.398783675811387;0.957997997449975;-0.599995484252776;-0.732564620187315;0.186014713153043;0.12357586301288;-1.60625562735078;0.150615613722455;0.664141013207484;-0.0419982451024703
0.734855251574985;0.464090718437484;0.778018299045825;0.892738212771443;0.100616505439942;-0.640223397172554;0.0476905086359701;0.802246735181781;0.652157932166115;-0.933712726906948;0.245764410065591;0.704560688771108;0.80104012473705;0.771823601102625;-0.567561361948584;-0.593079910932163;1.04290846272185;0.200095957266139;0.612791540621005;0.690058205879425;-0.747139730463184;-0.461721060527111;-0.565757067223092;0.802253032635918;-0.769863493450345;-0.234659412059446;-0.353947164720783;-0.245721946598889;-0.444988973017155;1.91827917471218;0.308446028476236;-0.683083673419892
0.621893432643439;0.616267601414357;0.916873843905734;0.918308241449005;0.28103230829777;-0.951360001405945;0.0476905086359701;0.675874647647256;-0.000522981501335855;-1.31589992620765;0.0518380166906174;0.677020857288199;0.917724646916697;0.827368293309175;-0.97795535429917;-0.625009757225188;1.2590978972974;0.121939699880478;0.583674351519538;0.791196340952495;-0.811277211956973;-0.736900714238075;-1.02347617885758;1.09246167845836;-0.754042627641671;0.161512605455861;-0.814962011275059;-0.21490412502353;-0.791088238210352;0.475573527164966;0.672181049376962;-1.50178301012496
0.326937572099956;0.882577146623885;0.986301616335688;1.14843849954707;-0.0797992974178863;-0.640223397172554;0.841260572338515;0.53546121705334;0.380207551471344;-1.1783125344594;0.0712306560281151;0.557681587528922;1.01839364644424;0.867764433095756;-0.860699927913288;-0.752729142397292;1.3035845045346;0.884836751302066;0.43218239128659;0.89942298571773;-0.885241038774814;-0.722873661635985;-1.21127793231118;1.13218088690293;-1.15548534429011;0.0548503772579735;-1.24229121454773;-0.0721597491633628;-0.723804033813943;0.093592501700575;1.52248243490499;-1.3371506752775
0.326937572099956;1.14888669183341;0.947422063774913;1.09729844219194;-0.530838804562454;-0.329086792939163;0.940456830301333;0.816288078241172;0.624962894096638;-1.0713001186552;-0.316622130721831;0.654070997719107;0.977210873910243;0.901848676040683;-1.00140643957635;-0.880448527569396;1.38838767402951;1.10324032912034;0.553381851383378;0.910969173939677;-0.885665840267415;-0.782020506600955;-0.798401729026901;1.25811214885136;-1.18050811036915;1.38637871632264;-1.45690226258577;-0.0877931638906593;-1.05115340383568;1.21288699508058;1.84826047861949;-1.12710293668885
0.358315855136497;1.21229372640711;0.958530507363706;1.08451342785316;-1.34270991742268;-0.640223397172554;1.23804560418979;0.900536136597523;0.570572817957684;-1.16302504648737;-0.665689638796782;0.69997071685729;0.984074669332575;0.920784366565643;-1.30627054817964;-1.04009775903453;1.58738873813218;1.04989367584236;0.608886267885886;0.920054456493714;-1.01459593839567;-0.823976115596231;-1.10819937545614;1.21868511079177;-1.24890773749215;-0.9112439153256;-1.2340241850792;0.0742934323295086;-1.10847713749014;-0.128452925735153;3.23356746587914;-1.13300128640537
0.490104643889968;1.32642638863976;1.08072338684043;0.982233313142912;-1.16229411456485;-1.26249660563934;1.13884934622697;0.886494793538131;0.70654800830507;-0.0164634485852615;-0.200266294696847;0.837669874271839;1.06644021440056;1.01420043982211;-0.133716284320822;-1.23167683679268;1.56942800653658;1.09182104225424;0.781276438839039;1.00067684319477;-1.06817331508541;-1.48584141076481;-1.1395933262961;1.37207399778797;-1.56025765525641;-0.52654614787348;-1.0549110676314;-0.00600522444167556;-0.843472532154005;0.291347627357652;1.39418053474776;-1.01222741392458
0.690925655323828;1.4025148301282;1.10849449581241;1.21236357124098;-0.89167041027811;-1.26249660563934;1.43643812011542;0.942660165775698;1.16886365548618;0.13641143113502;-0.47176324542181;1.01208880699693;1.12821437320155;1.13412647981352;-0.192343997513764;-1.32746637567176;1.46692203552151;1.26981786508361;0.991120316830824;1.1097524067161;-1.0398510238804;-0.899089001406595;0.101551787982146;1.46523237666305;-1.34906109815911;0.187624395453201;-1.5193679132349;0.112773413344186;0.164575098610748;0.566011437514952;2.02511432169569;-0.300891119734595
0.828990100684608;1.51664749236086;1.23624159708352;1.58312898706563;-0.801462508849196;-1.26249660563934;1.63483063604106;1.1111562824884;1.41361899811148;0.702048486100059;-1.86803327772162;1.1543779363253;1.29980925875986;1.29949817706484;-0.591012447225761;-1.39132606825781;1.32378247246446;1.4213521574898;1.16851755791237;1.30560514468637;-1.00122610477225;-0.847189801892494;-0.478032261299877;1.3197787197887;-1.3151646940184;-0.05681368824151;-1.56117169794716;-0.0624939962307539;-0.321887346491381;0.0189597924055912;1.71850245803437;-0.845280425610566
1.25573474998156;1.56737312001981;1.19180782272835;1.58312898706563;-0.89167041027811;-1.26249660563934;1.73402689400388;1.15328031166657;1.19605869355566;1.17596061323293;-2.27527870380906;1.48485591412022;1.26549028164819;1.37145380105969;-0.473757020839879;-1.55097529972294;1.32021773102318;1.40358247935003;1.57098347271128;1.2720495807139;-1.09514218382976;-1.21021513042994;-0.614444786271328;0.978715982845516;-1.4143562922776;0.584618011142441;-1.65620324117239;0.00671505232394236;0.393260273454482;-0.277808751378445;2.29195635690949;-1.00698157996975
1.34359394248387;1.80831985139986;1.36954292014904;1.58312898706563;-0.621046705991368;-1.26249660563934;1.8332231519667;1.08307359636961;1.16886365548618;1.29826051700916;-2.41102717917154;1.64091495919004;1.41191791732461;1.49895411726108;-0.462031478201291;-1.67869468489504;1.29443522926307;1.92779799907537;1.76648927171928;1.41170773349627;-1.03392922078492;-0.942886252375158;-0.705539529420261;0.697004338726375;-1.83363237182449;0.503227254084081;-2.20623178086585;-1.61767554960978;0.348856891343721;-1.30574324097195;-0.355033386058639;-1.04360763248309
1.31221565944733;2.06194798969465;1.44452491437339;1.4680638580166;-0.260215100275712;-1.26249660563934;1.93241940992951;1.12519762554779;0.896913274791409;0.381011238687469;-1.42200257295918;1.7051745659835;1.45081275805116;1.54313739515266;-0.567561361948584;-1.80641407006715;1.25039505724957;2.25970958085635;1.84322967513451;1.45047941987845;-1.0759471599385;-1.01189325753128;-0.724426989774231;0.315328378771968;-1.65162165508648;0.856667266162834;-1.59404749588058;-1.65620125375002;-0.0279816951370855;-0.53682548421911;-0.300291156083603;-1.09145845744578
1.29338868962541;1.99854095512095;1.36676580925184;1.35299872896757;-0.981878311707025;-1.26249660563934;1.63483063604106;1.36390045755745;0.788133122513501;0.702048486100059;-2.39163453983404;1.70976453789731;1.36844721298318;1.49642935852442;-0.90760209846764;-1.80641407006715;1.29443522926307;2.42566537174684;1.8213194769564;1.41411002128031;-1.14993676530264;-0.548754083516503;-1.09210469233255;0.568743924361804;-1.44081014095238;0.312879496838112;-2.34443853656786;-1.71315376462045;-0.127612526255341;-1.01712002371083;-0.17281476555413;-1.85496821171601
1.46910707463004;2.39166456947788;1.38898269642942;1.65983907309832;-0.981878311707025;-1.26249660563934;1.73402689400388;1.46218985897319;1.33203388390304;2.18493481938679;-1.2862540975967;1.94385310550205;1.44166103082139;1.64539012398744;0.898131467874934;-2.02992299411833;1.44857583131032;2.75757695352782;2.15941686198127;1.35537662840997;-1.25245986920888;-0.519646402729255;-0.951148442687307;0.149108498852966;-1.78849894279356;-0.106801071229049;-1.81745395521526;-1.74768224624771;-0.595215573794837;-1.31992732960269;-0.489260051916695;-1.7639981917892
